,latitude,longitude,acq_date,acq_time,class,NDVI,EVI
1221,36.2226,27.9976,2023-08-02,104,not fire,0.9077,0.5775
1222,41.1424,25.2236,2023-08-31,1926,not fire,0.8237,0.5464
1223,39.1341,22.5047,2023-08-20,1227,not fire,0.746,0.4874
1224,36.2117,27.9872,2023-07-03,817,not fire,0.9194,0.6474
1225,36.1121,27.9259,2023-07-23,1207,fire,0.8804,0.5818
1226,36.0895,27.9149,2023-07-27,921,fire,0.8997,0.6232
1227,38.5348,23.6769,2023-08-01,1926,not fire,0.6233,0.4092
1228,38.1229,23.4751,2023-07-18,946,fire,0.7861,0.5088
1229,36.2311,27.9758,2023-07-12,2016,not fire,0.8788,0.6135
1230,40.9903,26.129,2023-08-12,1148,not fire,0.798,0.4198
1231,36.1103,27.9286,2023-07-24,8,fire,0.8883,0.5726
1232,40.9522,25.7251,2023-08-02,2007,not fire,0.4861,0.2627
1233,38.1456,23.6248,2023-08-05,111,not fire,0.2834,0.1813
1234,40.8909,25.9691,2023-08-29,1943,not fire,0.7864,0.443
1235,38.0279,24.5443,2023-07-24,857,fire,0.5775,0.3303
1236,41.0722,25.9473,2023-08-19,1146,not fire,0.6786,0.4145
1237,38.1162,23.6195,2023-08-03,125,not fire,0.7518,0.4579
1238,41.2278,26.2226,2023-08-31,26,fire,0.7564,0.5316
1239,36.1143,27.9138,2023-07-14,857,not fire,0.8898,0.6413
1240,36.1704,27.9426,2023-07-01,1935,not fire,0.7531,0.4916
1241,36.18,27.9401,2023-07-21,1935,fire,0.7193,0.4645
1242,39.3473,22.8038,2023-07-17,35,not fire,0.6309,0.395
1243,38.1225,23.6546,2023-08-22,903,fire,0.3301,0.1905
1244,40.9245,25.8359,2023-08-02,43,not fire,0.8128,0.4678
1245,38.1394,23.4666,2023-07-08,1154,not fire,0.6411,0.4501
1246,38.1772,23.5426,2023-07-28,946,not fire,0.7263,0.4139
1247,40.9175,25.8215,2023-08-12,43,not fire,0.8533,0.4967
1248,40.8734,25.8041,2023-08-22,43,fire,0.8528,0.5547
1249,38.0479,23.4027,2023-07-19,849,fire,0.8243,0.6585
1250,38.1307,23.6352,2023-08-24,847,fire,0.5632,0.3251
1251,38.1595,23.4933,2023-07-07,2009,not fire,0.7255,0.4838
1252,38.1739,23.5128,2023-08-07,51,not fire,0.3553,0.1422
1253,38.1205,23.6665,2023-08-12,903,not fire,0.2946,0.1881
1254,41.1086,26.0391,2023-08-24,28,fire,0.8013,0.4517
1255,37.1049,25.5254,2023-07-04,1223,not fire,0.7245,0.5609
1256,39.4046,22.3778,2023-07-17,1205,not fire,0.8468,0.5845
1257,38.8982,22.4226,2023-07-16,1235,not fire,0.8996,0.6635
1258,40.9568,25.7687,2023-08-02,2007,not fire,0.6415,0.3224
1259,36.1536,27.9605,2023-07-31,1935,not fire,0.7863,0.4715
1260,40.925,25.9885,2023-08-21,1,fire,0.5307,0.2877
1261,38.1104,23.5038,2023-08-07,51,not fire,0.8164,0.5647
1262,40.906,25.8934,2023-08-22,43,fire,0.8324,0.4877
1263,36.0895,27.9149,2023-08-06,921,not fire,0.8931,0.5573
1264,37.8079,23.9193,2023-07-17,1113,fire,0.6246,0.4108
1265,41.2108,26.2056,2023-08-11,27,not fire,0.6279,0.4361
1266,39.7804,19.891,2023-07-25,49,fire,0.8095,0.7039
1267,36.1087,27.9427,2023-08-03,8,not fire,0.8387,0.5659
1268,40.997,26.1418,2023-08-12,902,not fire,0.6586,0.4039
1269,40.9829,26.0465,2023-08-02,43,not fire,0.759,0.5387
1270,40.9651,26.0045,2023-08-02,1148,not fire,0.7957,0.4367
1271,36.2225,27.9161,2023-08-09,1139,not fire,0.9013,0.636
1272,41.1647,26.0853,2023-08-30,1050,fire,0.6359,0.3669
1273,41.0394,25.9748,2023-08-02,2007,not fire,0.7737,0.4255
1274,41.0656,26.2081,2023-08-06,1119,not fire,0.7608,0.5618
1275,36.1103,27.9286,2023-08-03,8,not fire,0.8822,0.5691
1276,40.9288,25.7944,2023-08-02,1148,not fire,0.6767,0.334
1277,37.1213,22.0186,2023-08-31,1131,fire,0.782,0.5289
1278,37.4264,22.5399,2023-08-12,1147,not fire,0.7715,0.4799
1279,36.2114,28.0274,2023-08-03,1111,not fire,0.8209,0.4824
1280,38.5546,23.6613,2023-08-01,1926,not fire,0.6651,0.4352
1281,40.8935,26.0453,2023-08-19,1943,fire,0.7527,0.3922
1282,40.9125,25.7372,2023-08-02,2007,not fire,0.5285,0.2835
1283,36.1685,27.9425,2023-08-12,1919,not fire,0.8253,0.4901
1284,41.0492,26.1038,2023-08-01,1926,not fire,0.8753,0.5682
1285,38.1589,23.4949,2023-07-08,946,not fire,0.7255,0.4838
1286,39.3566,22.7402,2023-07-17,1139,not fire,0.729,0.6329
1287,41.0986,26.1311,2023-08-02,1148,not fire,0.7313,0.547
1288,38.1337,23.6122,2023-08-14,847,not fire,0.2161,0.0949
1289,36.1098,27.9594,2023-07-22,2016,fire,0.8712,0.5835
1290,40.913,25.9079,2023-08-12,43,not fire,0.8211,0.5144
1291,37.0913,25.5002,2023-08-03,1944,not fire,0.8686,0.552
1292,38.2587,22.8708,2023-08-01,1926,not fire,0.7611,0.5053
1293,38.1536,23.518,2023-07-07,2009,not fire,0.6131,0.4314
1294,40.9734,25.9024,2023-08-01,1926,not fire,0.9103,0.5898
1295,39.349,22.7901,2023-08-16,35,not fire,0.8072,0.5965
1296,36.1366,27.9145,2023-08-12,1207,not fire,0.8499,0.5479
1297,37.6703,21.5043,2023-07-09,1124,not fire,0.8461,0.4865
1298,40.9299,25.8581,2023-08-21,1926,fire,0.8002,0.5186
1299,38.1293,23.6748,2023-08-12,2006,not fire,0.8144,0.6151
1300,36.9645,22.5541,2023-07-29,1236,not fire,0.6979,0.4247
1301,40.9062,25.6801,2023-08-12,2007,not fire,0.3739,0.231
1302,38.3753,23.2448,2023-08-22,1147,fire,0.5782,0.3587
1303,41.217,26.1987,2023-08-10,1901,not fire,0.6262,0.445
1304,36.245,28.0003,2023-07-04,8,not fire,0.6629,0.3414
1305,41.1139,26.2093,2023-08-24,1133,fire,0.6471,0.415
1306,40.9066,25.983,2023-08-30,1202,not fire,0.7687,0.42
1307,40.9444,25.8424,2023-08-22,1148,fire,0.8309,0.4715
1308,39.1345,22.4974,2023-08-10,1227,not fire,0.8284,0.5796
1309,38.1876,23.4986,2023-07-27,2009,not fire,0.6448,0.3867
1310,41.222,26.1879,2023-08-30,2039,fire,0.692,0.4463
1311,41.0501,26.0186,2023-08-12,902,not fire,0.867,0.4473
1312,36.2149,28.045,2023-07-14,1111,not fire,0.9,0.5692
1313,36.9624,22.521,2023-07-09,1236,not fire,0.7502,0.5025
1314,40.932,25.8042,2023-08-22,902,fire,0.6302,0.3664
1315,38.1561,23.5216,2023-07-08,1154,not fire,0.6131,0.4314
1316,38.114,23.6528,2023-08-22,1147,fire,0.3147,0.1524
1317,38.0613,23.4414,2023-08-08,849,not fire,0.6122,0.395
1318,41.0537,24.6789,2023-08-11,1926,not fire,0.7069,0.4613
1319,36.1704,27.9426,2023-08-10,1935,not fire,0.7054,0.3843
1320,38.1869,23.4914,2023-08-07,51,not fire,0.6597,0.3816
1321,38.1303,23.4898,2023-07-28,51,not fire,0.8803,0.6415
1322,41.1638,25.26,2023-08-02,43,not fire,0.7905,0.4532
1323,41.0418,26.1445,2023-08-12,43,not fire,0.6155,0.3813
1324,39.3289,22.8467,2023-07-07,35,not fire,0.807,0.692
1325,40.9919,25.9885,2023-08-11,1926,not fire,0.9004,0.5543
1326,38.0246,24.5361,2023-08-03,1111,not fire,0.705,0.4118
1327,36.0804,27.9342,2023-07-23,104,fire,0.8989,0.6066
1328,36.1209,27.9163,2023-07-13,1919,not fire,0.9086,0.6665
1329,41.015,26.1566,2023-08-13,124,not fire,0.7265,0.3752
1330,36.1016,27.9774,2023-07-23,104,fire,0.9023,0.6622
1331,40.8873,26.0729,2023-07-31,57,not fire,0.7463,0.4246
1332,38.137,23.6142,2023-08-24,29,fire,0.3028,0.1448
1333,38.3342,22.7459,2023-08-22,44,fire,0.761,0.5547
1334,41.0357,26.1843,2023-08-17,1201,not fire,0.7637,0.3746
1335,38.0876,23.4971,2023-07-18,1154,fire,0.6655,0.4063
1336,38.158,23.482,2023-07-27,2009,not fire,0.8731,0.5478
1337,36.2543,27.9132,2023-08-09,37,not fire,0.7715,0.532
1338,38.4022,23.1994,2023-08-02,1208,not fire,0.8973,0.5349
1339,37.9482,23.0377,2023-08-07,809,not fire,0.4563,0.1828
1340,41.0854,26.045,2023-08-23,1052,fire,0.7334,0.4743
1341,36.2131,27.9624,2023-08-01,2016,not fire,0.9205,0.5685
1342,41.036,26.1538,2023-08-02,902,not fire,0.7329,0.4876
1343,36.2226,27.9976,2023-07-23,104,fire,0.9009,0.6777
1344,40.9986,25.7495,2023-08-23,1230,fire,0.7072,0.3947
1345,36.0457,27.8811,2023-07-26,1943,fire,0.8977,0.6037
1346,36.2238,27.9731,2023-07-13,817,not fire,0.9068,0.6535
1347,38.3497,22.7017,2023-08-22,44,fire,0.742,0.4923
1348,41.0019,25.8392,2023-08-23,1910,fire,0.5539,0.3612
1349,38.3955,22.7731,2023-08-04,847,not fire,0.8381,0.6272
1350,38.1069,23.5044,2023-07-08,1154,not fire,0.567,0.4104
1351,39.7789,19.9033,2023-07-15,49,not fire,0.7937,0.725
1352,38.1383,23.6317,2023-08-24,1133,fire,0.6629,0.4595
1353,36.0873,27.916,2023-07-05,1902,not fire,0.9119,0.589
1354,36.0436,27.8898,2023-08-16,36,not fire,0.8757,0.5581
1355,41.0298,26.1033,2023-08-02,43,not fire,0.8327,0.4309
1356,40.9903,25.929,2023-08-02,1148,not fire,0.8857,0.5544
1357,38.1456,23.5162,2023-07-28,1912,not fire,0.8043,0.7096
1358,40.8905,25.9299,2023-08-20,1202,fire,0.8214,0.5012
1359,41.2135,26.2762,2023-08-11,1942,not fire,0.8148,0.5647
1360,40.9279,25.8394,2023-08-12,902,not fire,0.8353,0.5049
1361,38.1552,23.4889,2023-07-08,946,not fire,0.7334,0.4737
1362,37.9482,23.0377,2023-07-18,809,fire,0.5888,0.3259
1363,36.2452,27.9405,2023-07-19,1952,fire,0.7992,0.6036
1364,41.0334,25.9982,2023-08-02,902,not fire,0.787,0.3608
1365,41.1005,26.2041,2023-08-02,1148,not fire,0.7631,0.5597
1366,41.0465,26.1824,2023-08-17,1201,not fire,0.7625,0.3874
1367,41.0236,26.1654,2023-08-02,902,not fire,0.7218,0.4597
1368,36.9624,22.521,2023-08-08,1236,not fire,0.7186,0.4734
1369,39.7634,19.875,2023-07-05,49,not fire,0.7511,0.4983
1370,36.0433,27.9003,2023-07-05,1152,not fire,0.8954,0.6167
1371,40.97,25.9443,2023-08-11,1926,not fire,0.9043,0.5999
1372,41.0129,26.0926,2023-08-22,43,fire,0.7833,0.3691
1373,38.1426,23.4884,2023-07-28,946,not fire,0.6971,0.4007
1374,38.4022,23.1994,2023-08-12,1208,not fire,0.8973,0.5349
1375,39.4007,22.8736,2023-08-05,1944,not fire,0.903,0.5351
1376,38.1754,23.5287,2023-07-08,1154,not fire,0.474,0.3369
1377,40.9074,25.7737,2023-08-12,1148,not fire,0.6874,0.3939
1378,41.0387,26.1058,2023-08-02,43,not fire,0.8009,0.4219
1379,36.1088,27.9203,2023-07-23,1919,fire,0.8612,0.5861
1380,40.9442,26.0878,2023-08-22,902,fire,0.5709,0.2608
1381,39.3787,22.7347,2023-08-15,1235,not fire,0.6549,0.376
1382,38.2587,22.8708,2023-08-21,1926,fire,0.5744,0.3773
1383,38.9298,22.0772,2023-08-12,1147,not fire,0.6936,0.5169
1384,37.7602,23.9623,2023-07-27,2009,not fire,0.5196,0.3382
1385,40.9263,25.8984,2023-08-31,1926,not fire,0.7609,0.4635
1386,40.985,25.7488,2023-08-22,2007,fire,0.7943,0.4541
1387,38.1557,23.4514,2023-07-28,1154,not fire,0.5739,0.351
1388,41.0741,26.1728,2023-08-31,1926,not fire,0.5732,0.3311
1389,36.1367,27.9283,2023-07-22,2016,fire,0.8091,0.5571
1390,40.9427,25.8297,2023-08-02,1148,not fire,0.8762,0.4729
1391,38.1222,23.6033,2023-08-04,1133,not fire,0.372,0.2272
1392,38.1444,23.5185,2023-07-28,51,not fire,0.692,0.5206
1393,38.0949,23.4837,2023-07-08,1154,not fire,0.8373,0.7337
1394,38.1706,23.4506,2023-07-08,946,not fire,0.7582,0.5405
1395,38.2526,22.8226,2023-08-13,1229,not fire,0.5967,0.3547
1396,41.0735,26.0656,2023-08-22,1148,fire,0.8232,0.4648
1397,36.0516,27.9139,2023-07-05,2354,not fire,0.723,0.4901
1398,38.0384,24.5503,2023-07-23,1207,fire,0.5596,0.3301
1399,41.011,26.1046,2023-08-22,43,fire,0.6676,0.3131
1400,38.1412,23.6258,2023-08-14,847,not fire,0.3827,0.2231
1401,36.1631,27.9579,2023-08-10,1935,not fire,0.8806,0.5825
1402,38.1769,22.1707,2023-08-02,2057,not fire,0.7844,0.5262
1403,36.0701,27.8861,2023-07-15,1902,not fire,0.9025,0.6525
1404,38.137,23.6142,2023-08-04,29,not fire,0.5153,0.3854
1405,36.138,27.9592,2023-07-13,104,not fire,0.6298,0.4022
1406,39.3537,22.8315,2023-07-07,35,not fire,0.853,0.8039
1407,38.2545,22.8489,2023-08-03,1229,not fire,0.7595,0.5536
1408,40.9701,26.0681,2023-08-12,43,not fire,0.792,0.4387
1409,40.8904,26.0569,2023-07-31,57,not fire,0.7763,0.4198
1410,41.0187,26.0563,2023-08-12,43,not fire,0.8422,0.552
1411,36.0699,27.9021,2023-07-24,1111,fire,0.9027,0.6362
1412,41.1217,26.1046,2023-08-06,1119,not fire,0.81,0.6366
1413,41.1339,26.163,2023-08-04,1950,not fire,0.649,0.4632
1414,38.1306,23.5922,2023-08-14,1950,not fire,0.2388,0.0979
1415,40.932,25.8193,2023-08-02,1148,not fire,0.7687,0.4365
1416,36.044,27.87,2023-08-05,1943,not fire,0.8967,0.5136
1417,38.2533,22.8221,2023-08-04,847,not fire,0.7072,0.416
1418,40.9481,25.8918,2023-08-31,1926,not fire,0.8595,0.52
1419,38.1418,23.5605,2023-07-09,1952,not fire,0.6446,0.4726
1420,40.8755,25.7432,2023-08-02,1148,not fire,0.853,0.4839
1421,36.0359,27.8784,2023-08-05,1943,not fire,0.8919,0.5102
1422,36.0781,27.857,2023-08-04,2040,not fire,0.9023,0.6007
1423,40.8756,25.9649,2023-08-10,57,not fire,0.8053,0.453
1424,40.9736,25.9626,2023-08-21,1926,fire,0.8762,0.5463
1425,38.3487,22.7344,2023-08-22,1147,fire,0.7014,0.452
1426,40.8676,26.0706,2023-08-20,1202,fire,0.6512,0.3931
1427,41.0479,26.1628,2023-08-12,1148,not fire,0.5675,0.3849
1428,38.1305,23.4688,2023-07-18,1154,fire,0.7259,0.4352
1429,38.1026,23.6112,2023-08-22,2006,fire,0.485,0.2772
1430,37.8177,23.9083,2023-07-07,2009,not fire,0.5038,0.3174
1431,41.217,26.1987,2023-08-20,1901,not fire,0.5755,0.3747
1432,38.1576,23.5328,2023-07-28,1154,not fire,0.5639,0.3903
1433,38.3747,24.0817,2023-07-06,2051,fire,0.6161,0.4413
1434,37.9126,24.7808,2023-08-26,1118,fire,0.6575,0.3854
1435,41.0827,26.0634,2023-08-12,1148,not fire,0.8234,0.4618
1436,40.9408,25.8544,2023-08-11,1926,not fire,0.8718,0.5167
1437,36.0987,27.9213,2023-07-24,857,fire,0.8983,0.6739
1438,36.0876,27.939,2023-08-02,817,not fire,0.8898,0.5485
1439,40.8772,25.7802,2023-08-02,43,not fire,0.8915,0.5234
1440,38.1586,23.5404,2023-08-08,849,not fire,0.2763,0.1701
1441,36.2103,28.0442,2023-07-25,1152,fire,0.9002,0.6076
1442,38.1719,23.4936,2023-08-07,946,not fire,0.6389,0.3379
1443,41.2078,26.2401,2023-08-31,1942,fire,0.6582,0.4084
1444,36.2117,27.9872,2023-08-02,817,not fire,0.9182,0.5282
1445,38.119,23.6323,2023-08-03,806,not fire,0.4551,0.3285
1446,39.3668,22.7401,2023-08-05,1235,not fire,0.6156,0.3199
1447,40.855,26.0548,2023-07-31,1202,not fire,0.7592,0.3858
1448,40.9687,26.1077,2023-08-22,1148,fire,0.6725,0.4113
1449,36.2154,27.9971,2023-08-02,817,not fire,0.9162,0.5595
1450,41.0622,24.7106,2023-08-22,43,fire,0.7529,0.555
1451,41.1189,26.1489,2023-08-12,2007,not fire,0.8055,0.5634
1452,40.97,25.7971,2023-08-22,2007,fire,0.6958,0.3963
1453,38.1205,23.6665,2023-08-02,903,not fire,0.2946,0.1881
1454,40.9708,26.1112,2023-08-12,902,not fire,0.7309,0.3612
1455,41.0047,26.0275,2023-08-02,43,not fire,0.8336,0.4684
1456,36.0662,27.9038,2023-07-14,1959,not fire,0.9027,0.6362
1457,40.9951,25.9546,2023-08-01,1926,not fire,0.8895,0.5033
1458,40.8845,25.7409,2023-08-22,1148,fire,0.7811,0.4359
1459,39.7618,19.8669,2023-08-14,937,not fire,0.7723,0.5352
1460,36.1096,27.9433,2023-07-03,104,not fire,0.9079,0.6438
1461,41.1595,25.5213,2023-08-12,1148,not fire,0.9039,0.5838
1462,41.1784,26.1586,2023-08-21,27,not fire,0.5258,0.3193
1463,36.231,27.9307,2023-08-09,2341,not fire,0.7831,0.5466
1464,40.8834,25.6548,2023-08-22,2007,fire,0.3559,0.2348
1465,36.2452,27.9405,2023-07-29,1952,not fire,0.7855,0.5785
1466,36.1124,27.9431,2023-07-23,1207,fire,0.7587,0.5195
1467,37.0961,25.5033,2023-08-04,24,not fire,0.8198,0.5902
1468,40.927,25.9605,2023-08-01,1,not fire,0.8076,0.5032
1469,38.0389,24.5341,2023-07-04,857,not fire,0.6566,0.5287
1470,36.083,27.8972,2023-07-06,841,not fire,0.9075,0.6338
1471,38.0297,24.5511,2023-08-13,8,not fire,0.4306,0.2309
1472,41.0612,24.718,2023-08-31,1106,not fire,0.7485,0.4436
1473,41.2097,26.2522,2023-08-31,1942,fire,0.6857,0.4128
1474,36.23,27.9426,2023-07-19,850,fire,0.8736,0.5815
1475,41.0093,25.9409,2023-08-02,43,not fire,0.8918,0.5476
1476,39.3137,22.8022,2023-08-06,1139,not fire,0.3975,0.1964
1477,38.0295,23.4096,2023-07-08,2049,not fire,0.6961,0.4205
1478,41.0986,26.1816,2023-08-31,1926,not fire,0.6717,0.3739
1479,38.3305,22.7389,2023-08-22,1147,fire,0.8051,0.5796
1480,38.1124,23.4916,2023-08-07,51,not fire,0.6944,0.4385
1481,38.1382,23.6729,2023-08-12,2006,not fire,0.7231,0.5673
1482,40.9664,25.9259,2023-08-01,1926,not fire,0.9211,0.5583
1483,40.8917,25.6388,2023-08-12,2007,not fire,0.3257,0.1909
1484,41.0248,26.0766,2023-08-22,43,fire,0.7399,0.3703
1485,37.9361,24.8206,2023-08-17,56,not fire,0.6722,0.3803
1486,38.1104,23.5038,2023-07-08,51,not fire,0.6936,0.4532
1487,40.9046,25.6658,2023-08-02,2007,not fire,0.3316,0.2086
1488,38.11,23.5979,2023-08-12,2006,not fire,0.6218,0.4522
1489,36.077,27.9376,2023-07-03,817,not fire,0.9202,0.6648
1490,36.2467,27.9516,2023-08-08,1952,not fire,0.8562,0.6223
1491,38.0855,23.6478,2023-08-12,1147,not fire,0.6525,0.5071
1492,41.164,26.1946,2023-08-21,1942,not fire,0.6653,0.4462
1493,40.9947,25.8893,2023-08-12,1148,not fire,0.8759,0.5419
1494,40.9749,25.8811,2023-08-02,1148,not fire,0.8595,0.5348
1495,41.0396,26.0209,2023-08-02,1148,not fire,0.8576,0.4158
1496,40.9938,26.037,2023-08-02,43,not fire,0.7438,0.4213
1497,40.9005,25.9564,2023-08-10,919,not fire,0.8811,0.5507
1498,40.9109,25.7232,2023-08-02,2007,not fire,0.5349,0.2302
1499,40.9624,26.0573,2023-08-22,1148,fire,0.7346,0.3889
1500,38.1166,20.7623,2023-08-13,2031,fire,0.8573,0.3053
1501,41.0982,26.1926,2023-08-02,43,not fire,0.7083,0.5001
1502,38.1608,23.5366,2023-07-08,946,not fire,0.6073,0.4381
1503,36.0954,27.9041,2023-07-16,1943,not fire,0.8976,0.6628
1504,41.1795,26.1979,2023-08-11,837,not fire,0.5832,0.3879
1505,40.8799,25.8239,2023-08-02,43,not fire,0.9107,0.5753
1506,36.2238,27.9731,2023-08-02,817,not fire,0.9138,0.5498
1507,41.0827,26.0634,2023-08-02,1148,not fire,0.8234,0.4618
1508,40.8698,26.0498,2023-08-10,57,not fire,0.8246,0.443
1509,40.9844,25.8932,2023-08-31,1926,not fire,0.8209,0.4823
1510,40.9579,26.0971,2023-08-22,1148,fire,0.634,0.338
1511,38.1124,23.4916,2023-07-18,51,fire,0.6636,0.4756
1512,36.0978,27.9615,2023-08-01,2016,not fire,0.9067,0.5143
1513,39.2281,22.4657,2023-08-22,2006,fire,0.8006,0.5937
1514,36.1363,27.9443,2023-07-12,914,not fire,0.8472,0.5369
1515,40.9922,25.9344,2023-08-02,902,not fire,0.8835,0.5409
1516,39.7618,19.8669,2023-07-25,937,fire,0.8005,0.6399
1517,38.0245,24.5274,2023-07-15,50,not fire,0.7142,0.4025
1518,40.8869,25.8382,2023-08-12,43,not fire,0.8792,0.5775
1519,38.1644,23.5421,2023-07-18,946,fire,0.4648,0.2625
1520,36.044,27.87,2023-07-26,1943,fire,0.8779,0.5772
1521,38.1151,23.5232,2023-07-28,51,not fire,0.8718,0.6162
1522,36.0457,27.8811,2023-07-06,1943,not fire,0.9112,0.609
1523,40.9299,25.8581,2023-08-01,1926,not fire,0.8636,0.543
1524,36.0285,27.8786,2023-08-15,1056,not fire,0.8403,0.5161
1525,36.0873,27.916,2023-08-14,1902,not fire,0.8919,0.5456
1526,40.9454,25.7778,2023-08-02,1148,not fire,0.5303,0.3116
1527,39.7634,19.875,2023-08-14,49,not fire,0.7952,0.5854
1528,36.1071,27.9104,2023-07-14,1111,not fire,0.9054,0.6848
1529,41.1111,26.1553,2023-08-12,1148,not fire,0.8216,0.5852
1530,41.0827,26.181,2023-08-12,43,not fire,0.4324,0.3118
1531,37.0961,25.5033,2023-07-15,24,fire,0.7648,0.591
1532,40.8879,25.9776,2023-08-02,1148,not fire,0.7779,0.4286
1533,36.1189,27.9449,2023-08-12,817,not fire,0.7033,0.5456
1534,38.1846,23.4761,2023-07-07,2009,not fire,0.6561,0.4616
1535,41.0423,26.1822,2023-08-17,910,not fire,0.7248,0.3612
1536,41.0916,26.1927,2023-08-12,902,not fire,0.6593,0.4563
1537,40.9516,25.9096,2023-08-21,1926,fire,0.849,0.5636
1538,41.0634,26.1181,2023-08-11,1926,not fire,0.6079,0.4185
1539,38.3317,22.698,2023-08-22,44,fire,0.799,0.5912
1540,36.1736,27.9898,2023-07-23,817,fire,0.7538,0.5301
1541,41.1671,26.135,2023-08-20,1901,not fire,0.566,0.3193
1542,40.9848,26.1331,2023-08-22,2007,fire,0.7054,0.3419
1543,41.1358,26.0773,2023-08-28,1918,fire,0.6714,0.3468
1544,41.1727,26.1376,2023-08-10,1901,not fire,0.7394,0.4862
1545,38.0844,23.4743,2023-08-07,1154,not fire,0.3636,0.2246
1546,38.327,22.7322,2023-08-22,44,fire,0.7792,0.5692
1547,39.3113,22.8448,2023-07-17,1139,not fire,0.7258,0.5384
1548,41.1624,25.2623,2023-08-11,1926,not fire,0.6936,0.432
1549,38.0337,24.5084,2023-08-14,50,not fire,0.7378,0.5119
1550,40.981,25.9339,2023-08-21,1926,fire,0.8812,0.518
1551,36.0595,27.8754,2023-08-04,1152,not fire,0.9126,0.5573
1552,38.1279,23.6638,2023-08-22,2006,fire,0.504,0.2998
1553,41.2267,26.1952,2023-08-21,837,not fire,0.7044,0.4681
1554,41.0248,26.0766,2023-08-02,43,not fire,0.7472,0.3845
1555,40.9447,25.933,2023-08-11,1926,not fire,0.876,0.5642
1556,38.0691,23.4372,2023-08-08,132,not fire,0.6606,0.4139
1557,40.8819,25.6407,2023-08-02,2007,not fire,0.4088,0.2469
1558,36.1218,27.9334,2023-08-13,857,not fire,0.8629,0.6178
1559,40.9998,26.1503,2023-08-03,124,not fire,0.6237,0.3509
1560,38.123,23.444,2023-08-08,1236,not fire,0.4296,0.1987
1561,36.0714,27.8883,2023-07-05,1152,not fire,0.9129,0.6638
1562,38.0538,23.4282,2023-07-29,849,not fire,0.6522,0.3894
1563,41.2207,26.1684,2023-08-31,837,fire,0.7364,0.4174
1564,41.0488,26.1589,2023-08-02,43,not fire,0.5675,0.3849
1565,41.0431,26.1713,2023-08-12,902,not fire,0.6416,0.4115
1566,38.114,23.6528,2023-08-12,1147,not fire,0.3208,0.1767
1567,41.1734,25.2648,2023-08-12,902,not fire,0.8593,0.4679
1568,38.5417,23.6669,2023-08-31,1926,not fire,0.4793,0.3098
1569,40.8798,26.0516,2023-08-20,919,fire,0.7402,0.4028
1570,36.0839,27.9426,2023-08-11,2016,not fire,0.8891,0.5751
1571,41.0268,26.0644,2023-08-12,43,not fire,0.7722,0.4577
1572,40.8676,26.0471,2023-08-30,919,not fire,0.7547,0.3983
1573,41.1102,26.0268,2023-08-04,28,not fire,0.8093,0.4425
1574,41.0578,26.1615,2023-08-22,43,fire,0.6121,0.3107
1575,40.9843,25.9582,2023-08-11,1926,not fire,0.8739,0.5161
1576,40.9962,26.0336,2023-08-02,902,not fire,0.7206,0.4024
1577,41.0059,25.8495,2023-08-02,2007,not fire,0.7741,0.4542
1578,38.181,23.527,2023-08-07,51,not fire,0.7912,0.4355
1579,40.9631,26.0537,2023-08-12,43,not fire,0.7452,0.5254
1580,40.9989,26.0633,2023-08-02,43,not fire,0.7196,0.5019
1581,38.1175,23.6758,2023-08-02,1147,not fire,0.3458,0.2205
1582,41.0099,25.9632,2023-08-11,1926,not fire,0.8821,0.4981
1583,41.0079,26.0658,2023-08-22,43,fire,0.7481,0.4223
1584,40.9522,25.7251,2023-08-12,2007,not fire,0.4861,0.2627
1585,36.1014,27.9025,2023-08-06,1138,not fire,0.9039,0.6209
1586,38.1414,23.4797,2023-07-08,51,not fire,0.7301,0.5306
1587,38.3624,22.7247,2023-08-04,1133,not fire,0.7518,0.4611
1588,38.1758,23.4989,2023-07-28,946,not fire,0.4282,0.202
1589,41.0396,26.0209,2023-08-12,1148,not fire,0.8576,0.4158
1590,41.1922,26.1674,2023-08-10,1901,not fire,0.5578,0.4263
1591,36.07,27.9014,2023-07-25,800,fire,0.9121,0.6728
1592,39.4113,22.8708,2023-08-15,1944,not fire,0.7457,0.5073
1593,38.9277,22.0648,2023-08-02,1147,not fire,0.8871,0.6767
1594,38.1309,23.5392,2023-08-07,1154,not fire,0.6292,0.3817
1595,41.0751,26.0783,2023-08-22,1148,fire,0.782,0.4791
1596,40.9168,25.8838,2023-08-02,43,not fire,0.8878,0.5415
1597,36.0718,27.9442,2023-07-12,2016,not fire,0.8955,0.6005
1598,41.1298,26.1135,2023-08-26,1119,fire,0.6747,0.3683
1599,40.9178,26.0408,2023-08-09,1121,not fire,0.6609,0.3765
1600,40.9883,25.8977,2023-08-02,43,not fire,0.8788,0.5634
1601,36.2258,27.9706,2023-08-12,1919,not fire,0.9106,0.5453
1602,39.3178,22.8581,2023-07-27,35,fire,0.855,0.7315
1603,41.1583,26.1581,2023-08-11,1942,not fire,0.4908,0.3148
1604,41.1339,26.163,2023-08-24,1950,fire,0.6371,0.3656
1605,36.1242,27.9519,2023-08-02,817,not fire,0.8155,0.6588
1606,38.165,23.5195,2023-07-18,1154,fire,0.556,0.3004
1607,37.8079,23.9193,2023-08-06,1113,not fire,0.5835,0.4397
